BV2 CONTROL (1),BV2 + TGFB (1),BV2 + IL10 (1),BV2 + LPS (1),BV2 CONTROL (2),BV2 + TGFB (2),BV2 + IL10 (2),BV2 + LPS (2),BV2 CONTROL (3),BV2 + TGFB (3),BV2 + IL10 (3),BV2 + LPS (3),BV2 CONTROL (4),BV2 + TGFB (4),BV2 + IL10 (4),BV2 + LPS (4),Student's T-test Significant BV2 + TGFB_BV2 CONTROL,Student's T-test significant,Student's T-test Significant BV2 + IL10_BV2 CONTROL,Student's T-test significant_,Student's T-test Significant BV2 + LPS_BV2 CONTROL,Student's T-test significant__,Peptides,Razor + unique peptides,Unique peptides,Score,MS/MS count,-Log Student's T-test p-value BV2 + TGFB_BV2 CONTROL,Student's T-test Difference BV2 + TGFB_BV2 CONTROL,Student's T-test Test statistic BV2 + TGFB_BV2 CONTROL,-Log Student's T-test p-value BV2 + IL10_BV2 CONTROL,Student's T-test Difference BV2 + IL10_BV2 CONTROL,Student's T-test Test statistic BV2 + IL10_BV2 CONTROL,-Log Student's T-test p-value BV2 + LPS_BV2 CONTROL,Student's T-test Difference BV2 + LPS_BV2 CONTROL,Student's T-test Test statistic BV2 + LPS_BV2 CONTROL,Majority protein IDs,Protein names,Gene names
14.80624771,13.9356184,14.89315891,17.61525536,15.40597248,14.01975441,15.73526478,17.51722336,15.29483604,13.47848797,14.93465805,16.14266586,14.86466885,14.61073685,14.97025871,15.63168907,+,BV2 + TGFB_BV2 CONTROL,,,+,BV2 + LPS_BV2 CONTROL,2,2,2,15.051,4,2.099065236,-1.081781864,-3.902562155,0.056679642,0.040403843,0.160641415,1.703129466,1.633777142,3.150213169,Q9JM90;A0A0H2UKC0;B7ZP01,Signal-transducing adaptor protein 1,Stap1
21.82694817,12.60117245,14.06838512,10.79644489,22.2433033,11.66994762,13.92310905,11.90403271,11.94247818,10.60214233,14.67473507,13.52868748,12.30879402,13.96561909,14.35367107,11.42621231,,,,,,,1,1,1,-2,4,0.824286085,-4.870660543,-1.650803996,0.44063899,-2.825405836,-0.985260499,0.89471853,-5.16653657,-1.768246328,Q91WD2;A2JY27;Q9JJJ0;A0A0J9YMK6,Transient receptor potential cation channel subfamily V member 6,Trpv6
17.1060524,16.81415749,13.07756996,16.8621769,16.67658997,16.7647419,14.81357479,16.62656403,16.37493706,16.98548698,17.464674,17.24479103,13.92171478,14.84002972,14.39469242,16.83021736,,,,,,,1,1,1,2.5199,3,0.143663102,0.33128047,0.378129064,0.410173227,-1.082195759,-0.928676907,0.55926072,0.871113777,1.198545181,Q9CRD0;A0A0J9YUB6,OCIA domain-containing protein 1,Ociad1
16.44981003,15.8360014,17.28383064,16.79169655,17.50827408,16.62485313,16.73846245,18.24135017,17.01170731,17.77352524,17.90589142,16.78007889,18.11115646,16.84708214,17.31972504,16.05186653,,,,,,,3,3,3,11.182,11,0.414996449,-0.499871492,-0.937693623,0.033725181,0.041740417,0.097790671,0.208497366,-0.303988934,-0.524505448,Q6ZQG1;Q6PDG0;B9EJ54;A0A0J9YUD5;Q6P9L5,,Nup205
14.84063053,13.94692421,15.01954746,13.12739944,13.36806679,15.74782562,13.94495487,14.84998703,15.66038609,14.07162571,15.85858822,15.15951633,13.80136871,15.48252392,15.29569721,13.83650208,,,,,,,1,1,1,1.2359,1,0.227883609,0.394611835,0.566307834,0.413712435,0.612083912,0.935295466,0.091082094,-0.174261808,-0.250161485,Q8BHJ5;Q9QXE7;A0A0J9YV90,F-box-like/WD repeat-containing protein TBL1XR1;F-box-like/WD repeat-containing protein TBL1X,Tbl1xr1;Tbl1x
18.51668549,14.11181927,14.04367542,13.68256187,20.31495476,14.83928871,12.60414219,18.22463226,18.10875893,13.62863445,15.14505672,17.26883507,14.0891819,18.13043976,18.15649796,13.77140808,,,,,,,1,1,1,-2,1,0.766645585,-2.57984972,-1.554159757,0.77632193,-2.770052195,-1.570427474,0.529425325,-2.020535946,-1.145802558,A0A0J9YVA2,,
15.88741112,13.74740314,14.22644806,13.66986179,15.16372871,15.18909073,14.30644512,15.45484543,14.23398304,14.62546253,15.19702435,15.73463058,15.05566406,12.66026306,15.23115253,14.95537758,,,,,,,1,1,1,3.656,2,0.788503919,-1.029641867,-1.590880715,0.33856518,-0.344929218,-0.79185009,0.083613864,-0.131517887,-0.231160574,Q99LS3;A0A0J9YVH9,Phosphoserine phosphatase,Psph
15.08451748,15.50763988,16.11664772,16.2370224,15.81455708,15.92599487,15.53655052,16.10412788,16.4669838,15.97214985,14.98467541,15.92703724,15.84749794,15.42701817,15.67700386,15.30135345,,,,,,,1,1,1,2.14,8,0.11172965,-0.095188379,-0.301565923,0.249886332,-0.224669695,-0.612818249,0.092596419,0.088996172,0.253986942,A0A0N4SUH8;D3Z285;Q9QZ23,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",Nfu1
14.85023594,14.2417593,15.49182224,15.89448643,15.05294991,16.56000519,14.97602749,15.33817959,15.53831005,16.04980659,16.20329094,13.78712845,15.18762302,15.25502872,15.41418934,15.40317822,,,,,,,2,2,2,4.0826,2,0.293546472,0.369370222,0.702500785,0.585782286,0.364052773,1.245009456,0.037229864,-0.05153656,-0.107566037,Q91YP3;A0A0N4SUT8;A0A0N4SVH5;A0A0N4SVW1;A0A0N4SUV7;Q3THN2,Deoxyribose-phosphate aldolase,Dera
13.54577255,15.38174534,15.80087471,15.58055305,15.49785137,13.22441196,17.46674538,14.3334074,16.1106472,13.79271984,13.58072853,13.38004875,15.63982105,15.71783733,15.50264549,14.00884914,,,,,,,2,2,2,8.5582,2,0.34691643,-0.669344425,-0.808119108,0.152307626,0.389225483,0.398301984,0.55641311,-0.872808456,-1.193533656,A0A0N4SUZ3;Q6ZWM4,U6 snRNA-associated Sm-like protein LSm8,Lsm8
18.53297997,18.38843727,19.42885971,18.32632446,18.47848511,18.84340668,18.40220451,18.90759468,19.2583828,18.09990311,19.79853249,17.70987892,17.01028824,18.57607079,18.93260765,17.97079086,,,,,,,8,8,4,31.984,76,0.117612953,0.156920433,0.315927644,0.713088047,0.820517063,1.463723457,0.060139099,-0.091386795,-0.169884032,Q9CQW2;A0A0N4SVB8;Q9DAB3,ADP-ribosylation factor-like protein 8B,Arl8b
14.24584675,16.48538971,15.73126602,16.15730667,15.58736706,14.62147999,16.22947693,15.11056519,16.30901527,14.34077263,14.52332783,14.29472351,13.87139225,16.45212936,14.01282597,14.43315506,,,,,,,1,1,1,3.1738,6,0.235004837,0.47153759,0.581465579,0.055401201,0.120818853,0.157211244,0.002093098,-0.004467726,-0.006281116,Q6PFR5;Q3TAP5;A0A0N4SVC2;E9QP00,Transformer-2 protein homolog alpha,Tra2a
19.27068329,18.81290436,19.45414734,19.35061073,18.72743607,18.22213364,21.8809166,19.72274017,19.18570328,18.36670685,18.64807701,19.27460098,19.24532509,19.25162506,19.45452881,20.05510139,,,,,,,1,1,1,3.446,29,0.836203096,-0.443944454,-1.670716482,0.479805122,0.752130508,1.05681104,1.173547024,0.493476391,2.232246369,Q6ZWY8;A0A0N4SVF0,Thymosin beta-10,Tmsb10
15.29426193,16.171978,15.41204071,15.46422672,15.23178387,16.12924194,14.72962093,15.08514023,15.97915745,16.73304176,16.40199661,16.92346764,16.23440552,16.3896656,15.75978374,15.87293911,,,,,,,1,1,1,2.8486,3,1.246210318,0.671079636,2.354262942,0.092734288,-0.109041691,-0.254334772,0.120756603,0.151541233,0.323552348,P62322;A0A0N4SVK3,U6 snRNA-associated Sm-like protein LSm5,Lsm5
14.24300575,13.6206789,17.01486969,18.3175621,16.83429909,18.10200691,14.04784107,16.38513756,16.9090023,17.76939964,18.23257065,16.56425285,16.6745224,16.73198128,17.43086052,17.39154625,,,,,,,1,1,1,14.025,10,0.120919882,0.390809298,0.323947446,0.180346105,0.516328096,0.462283002,0.60648145,0.999417305,1.281025272,Q9CQR6;A0A0N4SVL9,"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",Ppp6c
17.0111618,15.94120789,16.51472855,17.04761314,17.58526993,17.97185707,16.38035965,16.9466095,16.96623421,16.65745735,17.98693085,16.28897476,16.3241806,16.63410187,17.24237442,16.3973732,,,,,,,6,5,5,11.416,11,0.129106918,-0.170555592,-0.343643738,0.045929724,0.05938673,0.131546551,0.416057704,-0.301568985,-0.939674521,Q91VC3;A0A0N4SVP8;E9PV04;A2AFK7,"Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed",Eif4a3;Gm8994
14.57161236,16.00930405,18.2810688,15.31525612,16.02784157,15.9159956,16.99380112,15.65004158,16.82773972,15.74088764,14.55102444,14.94457436,15.5348196,17.05367088,16.57157516,15.69138908,,,,,,,2,2,2,4.5059,7,0.336813248,0.439461231,0.788425702,0.420422245,0.858864069,0.94780978,0.280681967,-0.340188026,-0.676410367,Q62425;A0A0N4SVQ1,Cytochrome c oxidase subunit NDUFA4,Ndufa4
16.92404747,12.61316872,18.17942238,18.2421875,18.32025337,14.3301897,14.0595932,18.29849243,17.33402824,13.49643993,19.11227608,14.563447,13.93568707,13.53857899,17.86465836,17.57666206,+,BV2 + TGFB_BV2 CONTROL,,,,,1,1,1,4.7429,8,1.681608112,-3.133909702,-3.111246673,0.180530443,0.675483465,0.462696726,0.16116526,0.541693211,0.418747037,Q9DAS9;A0A0N4SVT3;A0A0N4SW28,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,Gng12
17.10482407,14.97710133,17.33306885,15.94223976,17.13350296,17.15837288,16.83565521,17.11532784,17.07378578,17.846838,17.07598114,16.08000565,15.84357738,16.93629265,16.69560814,15.56834221,,,,,,,3,3,3,13.681,20,0.029425388,-0.059271336,-0.085704239,0.228892263,0.196155787,0.568461053,0.640295861,-0.612443686,-1.339442451,Q9DC69;A0A0R3P9C8,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",Ndufa9
16.12525177,16.59518433,15.44106388,16.37919235,15.95875645,16.4241333,14.6764698,15.87176132,14.92372608,16.36784172,16.5483551,16.87123108,16.947752,14.17965603,14.05093956,16.80271912,,,,,,,3,3,3,6.7795,4,0.048040535,-0.09716773,-0.137305276,0.555187083,-0.809664488,-1.191374554,0.468288977,0.492354393,1.03590199,Q3TX08;Q8R2M8;H3BKS8;E9PWD4;Q3TD26;A0A0R4IZW7;H3BK68;D3Z413;H3BL70;H3BKB8,tRNA (guanine(26)-N(2))-dimethyltransferase,Trmt1
14.62975502,14.90289307,15.91503906,15.73444462,14.92587852,16.06054878,16.11542892,15.653265,15.48406792,16.48474503,16.64455986,16.56072044,15.95415115,15.39063931,15.88010979,15.79745865,,,+,BV2 + IL10_BV2 CONTROL,,,2,2,2,8.7025,3,0.452540336,0.461243391,1.007136742,1.38727399,0.890321255,2.593937859,0.975122505,0.688009024,1.901865983,O88456;A0A0R4IZW8;A0A0R4J1C2,Calpain small subunit 1,Capns1
16.90454102,15.74444008,16.41509819,16.90865135,17.13480759,16.29503441,16.59816933,16.48557854,16.79880142,15.17086411,17.30313873,16.7617588,16.21600723,16.90077209,17.487463,16.42070007,,,,,,,4,4,4,12.254,18,0.887318851,-0.735761642,-1.755931494,0.231199811,0.187427998,0.573379252,0.209255004,-0.119367123,-0.526154481,Q8C1A5;A0A0R4IZY0,Thimet oligopeptidase,Thop1
11.36342335,13.33273602,9.63877964,20.4623394,14.35140228,15.52787399,14.20944309,21.07913589,8.791032791,14.03725433,10.12631702,19.82621956,14.57058907,14.31502342,13.99026108,20.86317635,,,,,+,BV2 + LPS_BV2 CONTROL,17,17,17,111.68,59,0.680035012,2.034110069,1.407513657,0.053210927,-0.277911663,-0.151316017,2.988240961,8.288605928,5.928074046,A0A0R4J027;P54987,Cis-aconitate decarboxylase,Irg1
17.67203903,15.75316429,16.27946472,16.26246262,17.2760334,16.33837128,13.59121513,17.23406982,14.04497337,16.97017288,17.49012947,15.22733974,15.9216547,16.34407043,14.50144291,14.49429321,,,,,,,2,2,2,3.7848,4,0.05031827,0.122769594,0.143493994,0.261276247,-0.763112068,-0.63653322,0.160902807,-0.424133778,-0.418144433,P53569;A0A0R4J046,CCAAT/enhancer-binding protein zeta,Cebpz
16.12080574,16.53717232,16.72160721,16.16739845,16.24125671,16.03533554,15.18243313,16.02864075,16.75915909,16.26678658,15.37534523,16.11719704,16.19737053,16.49532509,16.52166176,16.25909996,,,,,,,3,3,3,3.6717,7,0.007226864,0.004006863,0.021561091,0.399156801,-0.379386187,-0.907995226,0.57073201,-0.186563969,-1.218688152,Q8CIG8;A0A0R4J049,Protein arginine N-methyltransferase 5,Prmt5
18.62363815,18.46710396,17.91415215,17.98820686,18.54408073,18.81644058,17.08555603,17.71203041,18.53438568,18.53560257,19.15457153,17.83083725,18.52075768,18.59721565,18.07268715,17.70644188,,,,,+,BV2 + LPS_BV2 CONTROL,7,7,7,41.892,44,0.249406668,0.04837513,0.611814291,0.544156725,-0.498973846,-1.171910557,4.393460204,-0.74633646,-10.6494125,Q99JW2;A0A1L1SRW7;A0A1L1SS90;A0A0R4J050;A0A1L1SRC1,Aminoacylase-1,Acy1
16.1494503,15.93479633,15.78586102,14.22032452,16.00092506,14.12144852,15.73131943,16.12011719,16.54079437,14.31070328,17.67638397,15.40464306,16.52845383,14.26222801,16.00110054,16.24876213,+,BV2 + TGFB_BV2 CONTROL,,,,,3,3,3,8.9007,3,1.981114682,-1.647611856,-3.670788423,0.004320321,-0.006239653,-0.012931886,0.832978747,-0.806444168,-1.66533079,Q9JLI6;A0A0R4J069,Selenocysteine lyase,Scly
16.29390335,17.83670425,16.90935326,16.98992729,16.79461861,17.12878036,16.67493629,17.47516251,17.45410728,17.9933033,18.19359207,18.11761284,17.32816696,17.23556519,16.49806976,17.64800644,,,,,,,2,2,2,27.655,12,0.852156398,0.580889225,1.697343566,0.077986581,0.101288795,0.216691324,0.834561521,0.589978218,1.667974706,Q8VCH8;Q3ULE5;A0A0R4J078;A0A087WSK5;Q6ZQF6;Q3UFS2;Q05C23;Q9CRQ1;Q9CT42;Q8C0Z0,UBX domain-containing protein 4,Ubxn4
15.98799706,15.46051979,17.34004211,16.99744415,16.73568916,16.52331734,18.15224457,17.08700752,17.39966202,16.51603889,17.32614899,15.12387848,16.5584507,17.06865311,17.48973846,16.06358528,,,+,BV2 + IL10_BV2 CONTROL,,,5,5,5,9.2945,17,0.25617514,-0.278317451,-0.625941484,1.384163884,0.9065938,2.588605897,0.266490215,-0.352470875,-0.647311312,P51174;A0A0R4J083,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",Acadl
16.46247101,17.11938667,15.20055389,16.6057682,15.18878174,16.51822281,14.98260403,15.90656185,16.06092834,16.03049469,15.532691,13.89568901,14.25620461,13.69479561,14.53617668,16.88393211,,,,,,,3,3,3,6.5609,4,0.148472928,0.348628521,0.38938065,0.345390922,-0.429090023,-0.805153943,0.151663025,0.330891371,0.396805344,A0A0R4J091;Q9JKP7,DNA polymerase epsilon subunit 3,Pole3
17.21276283,18.24321175,17.51306534,16.08416557,17.40773201,16.16121101,17.94386482,16.22492409,17.07001686,13.7917738,14.77040577,14.40666962,15.60182858,17.23528481,16.51779175,16.09908104,,,,,,,4,4,4,7.367,17,0.173593362,-0.465214729,-0.447067065,0.05922323,-0.13680315,-0.16744267,0.955760574,-1.11937499,-1.869709454,Q9DBP5;A0A0R4J093,UMP-CMP kinase,Cmpk1
16.97241974,16.54903221,14.14561653,16.24482918,17.03101158,15.95864296,14.01191521,16.02689171,16.60743141,15.50497437,14.55788136,14.66361332,14.33356762,14.2745285,14.08104706,14.06608582,,,+,BV2 + IL10_BV2 CONTROL,,,1,1,1,-2,1,0.357207176,-0.664313078,-0.828045473,1.686946293,-2.03699255,-3.120895688,0.552932171,-0.985752583,-1.187401295,A0A0R4J0C8,,
14.10852814,12.99044895,14.6151123,14.74939823,14.60002899,14.65703964,15.47557545,17.37475014,14.3966713,14.80765724,15.29673672,14.19164467,14.72424698,14.34656143,14.42206478,14.78125763,,,,,,,2,1,1,1.795,1,0.238808578,-0.256942034,-0.589520308,0.860412338,0.495003462,1.711111195,0.518118266,0.816893816,1.12567126,Q3TDQ1;A0A0R4J0D3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,Stt3b
18.64804077,17.98470688,18.4468174,17.4258709,18.62513733,18.4522171,18.09702301,17.67521286,17.98036194,18.12711716,18.61561584,17.24125671,17.51190758,18.50206947,17.53693008,17.17562675,,,,,+,BV2 + LPS_BV2 CONTROL,12,12,12,49.281,53,0.090703866,0.075165749,0.249204594,0.016084447,-0.01726532,-0.04751923,1.472192946,-0.811870098,-2.740491102,Q8BH04;A0A0R4J0G0;A0A2I3BQL9;A0A2I3BS39;Q3UGF0;Q8R3X7;Q3TDE6;A0A2I3BRX1,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",Pck2
17.57348442,18.85489273,17.83805847,17.56271935,17.81521988,18.66684723,18.00256157,17.80322266,16.57850456,18.94125938,16.21015739,17.87135124,17.12615967,18.53149605,17.92404747,17.40806389,+,BV2 + TGFB_BV2 CONTROL,,,,,12,12,12,24.173,29,2.668358573,1.475281715,5.135202624,0.167693294,0.220364094,0.433674572,0.632916456,0.38799715,1.326735386,Q91ZX7;A0A0R4J0I9,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,Lrp1
15.55827141,16.69288826,15.2135601,16.28765869,15.75068092,16.3567791,13.65126419,15.73169041,15.80999374,15.861063,14.88407516,16.6504631,16.34838295,14.85457611,15.90317535,16.12315178,,,,,,,1,1,1,3.2728,1,0.060680551,0.074494362,0.17132547,0.977173664,-0.953813553,-1.905272336,0.617548826,0.331408739,1.300199756,A2AGT5;Q80U79;Z4YL78;A0A0R4J0K2;K3W4R5;A2AGT5-2;A2AGT5-3,Cytoskeleton-associated protein 5,Ckap5
15.24000835,12.84652042,15.76230431,16.31774902,15.48645782,16.07338905,15.39379311,15.73145199,15.51797676,16.1354084,16.1336441,14.81137657,14.82331753,14.21739864,15.68307686,14.97866535,,,,,,,2,2,2,4.0068,2,0.222238286,-0.448760986,-0.554217626,1.126077581,0.476264477,2.152925709,0.198268638,0.192870617,0.502114509,Q8CDG3;A0A0R4J0M9;Q80T83;Q8CDG3-2;Q3UMT4;Q05DM9,Deubiquitinating protein VCIP135,Vcpip1
15.28709888,15.98812962,15.39325619,15.49113274,15.66780472,15.37727833,14.53184128,14.8842659,15.94214821,15.06554222,16.19059563,13.44826221,15.41923618,15.58402252,14.43836308,15.19152164,,,,,,,2,2,2,4.347,2,0.115992533,-0.075328827,-0.311984127,0.454426522,-0.440557957,-1.010592691,0.876260448,-0.825276375,-1.737519031,P08775;A0A0R4J0V5;O08847,DNA-directed RNA polymerase II subunit RPB1;DNA-directed RNA polymerase,Polr2a
15.16921997,13.90782928,15.36625385,14.0318737,16.16635895,15.12257862,15.46601295,15.59049892,15.42705059,14.78244591,13.55369377,13.38691616,13.72163296,14.89694691,14.97692204,13.84138584,,,,,,,1,1,1,1.7081,3,0.326754757,-0.443615437,-0.768686033,0.159319766,-0.280344963,-0.414505625,0.614976658,-0.908396959,-1.295748331,Q9CRC8;A0A0R4J0W6,Leucine-rich repeat-containing protein 40,Lrrc40
19.07827568,18.9124279,19.61028862,18.64755058,19.10262108,18.74891281,18.29140472,19.00894737,18.95662498,19.42826653,20.52027702,17.9616642,18.28622437,19.33050919,19.34544373,18.04302788,,,,,,,17,16,16,50.444,121,0.441608257,0.249092579,0.987046741,0.547545294,0.585916996,1.177897514,0.673237445,-0.440639019,-1.395910101,P08003;A0A0R4J0Z1,Protein disulfide-isomerase A4,Pdia4
16.26040459,17.57192993,14.58131313,16.58259773,16.81202698,16.83614922,14.59023476,14.76996613,16.79207802,14.90385056,13.97740555,16.51577759,13.4746809,17.14539528,13.29838657,14.55063343,,,,,,,3,3,3,2.5884,3,0.335688176,0.779533625,0.786224467,1.044753,-1.722962618,-2.017531135,0.086272048,-0.230053902,-0.237949607,P13808;Q3UGM4;Q7TPS4;Q3UKP0;A0A0R4J101;A0A0R4J1K4;A0A0R4J1K9;P13808-2;P13808-3,Anion exchange protein 2;Anion exchange protein,Slc4a2
18.76926994,18.14330292,19.29732895,16.39062309,18.99178123,18.28906441,19.45851898,16.74464989,18.11446381,18.52405167,19.77571297,16.47370529,17.71940231,18.45907974,18.99382782,15.83145523,,,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,16,16,16,41.994,70,0.051549947,-0.044854641,-0.146829658,1.58002403,0.982617855,2.929586137,2.9464267,-2.038620949,-5.819714867,P98078;A0A0R4J104;E9QL31;P98078-2;E9PX84;Q3TRE6;Q3TMQ2;P98078-3;Q3TRI2;Q3TN55;F6TQN9,Disabled homolog 2,Dab2
16.21431923,15.71623039,16.00926018,16.44621086,16.39850998,16.75616455,13.43093967,15.91331005,16.59525681,16.77017403,16.92393112,16.80901527,16.33568764,16.68852425,17.09434509,14.55592346,,,,,,,3,3,3,6.8759,4,0.136409639,0.096829891,0.361027963,0.250397794,-0.521324396,-0.613888286,0.399761735,-0.454828501,-0.909134106,Q8R146;A0A0R4J107;Q8R146-2,Acylamino-acid-releasing enzyme,Apeh
22.67396355,23.2983799,22.87792587,22.71640778,23.31118965,22.80638504,23.43160629,24.11410141,24.54745483,23.05470467,20.19544411,22.58077049,23.27852631,23.52229118,22.75658035,22.95964241,,,,,,,4,4,4,2.5408,25,0.276747437,-0.282343388,-0.668376999,0.666175645,-1.137394428,-1.383838545,0.284672497,-0.360053062,-0.684532035,Q7TMB8;A0A0R4J119;Q7TMB8-2;Q5SQX6;F6QD74;A0A0U1RQ05,Cytoplasmic FMR1-interacting protein 1;Cytoplasmic FMR1-interacting protein 2,Cyfip1;Cyfip2
13.61179066,17.04740143,16.52897263,16.10744095,13.97693539,17.59732437,14.63503742,15.23866558,13.18889141,16.98726463,14.11455631,14.27437592,13.06547546,17.08638573,15.92369843,15.36929035,+,BV2 + TGFB_BV2 CONTROL,+,BV2 + IL10_BV2 CONTROL,+,BV2 + LPS_BV2 CONTROL,1,1,1,3.7784,3,5.224072431,3.71882081,14.80574515,1.667381467,1.839792967,3.085583126,2.222590591,1.78666997,4.153184846,A0A0R4J138;P50429,Arylsulfatase B,Arsb
17.27366829,16.17133331,15.65879726,15.90063095,17.33603668,16.21240044,17.24998283,16.6677494,16.57161903,16.59949112,15.23888874,16.58607674,16.06928253,15.80999374,15.40952396,16.09317017,,,,,,,6,6,6,8.7285,7,0.90920636,-0.614346981,-1.792345772,0.837618078,-0.923353434,-1.673079508,0.680818455,-0.50074482,-1.40885,Q5SW19;A0A0R4J140;Z4YLI8;Q5SW19-3;Q5SW19-2,Clustered mitochondria protein homolog,Cluh
15.5931282,14.60310459,16.0892849,15.95868874,15.61070728,15.79631805,15.81398201,15.62127876,16.69560814,15.46512032,17.33236885,14.4904747,15.11711502,15.94934845,16.10778999,15.42170334,,,,,,,3,3,3,2.9578,6,0.276948206,-0.300666809,-0.668787544,0.572938759,0.581716776,1.222554918,0.358678878,-0.381103277,-0.83088455,Q9CSU0;A0A0R4J195;Q9CSU0-3;Q9CSU0-2,Regulation of nuclear pre-mRNA domain-containing protein 1B,Rprd1b
18.80047607,18.15955544,19.17599297,17.86701393,18.77462006,19.24657822,17.84340668,18.14778137,18.46682549,18.02939415,18.43790627,17.18262672,17.21712494,19.43831253,18.80098152,17.92937469,,,,,,,3,3,3,9.3218,34,0.329750116,0.403698444,0.774578619,0.212166466,0.249810219,0.532479529,0.586194013,-0.533062458,-1.245727888,P31996;A0A0R4J1C8;P31996-2,Macrosialin,Cd68
16.72693634,16.23543549,15.76815891,16.39663887,17.40074539,16.03941154,16.5523243,21.23122406,16.31309509,16.12690544,13.52698803,14.33481312,16.67383385,15.74209881,16.94145966,13.60971165,+,BV2 + TGFB_BV2 CONTROL,,,,,1,1,1,-2,1,1.601188112,-0.742689848,-2.96713649,0.650995325,-1.081419945,-1.357827965,0.080268161,-0.385555744,-0.222573952,Q8BLY1;D3Z3A3;E9QKW2;A0A0R4J1E4;Q8BLY1-2,SPARC-related modular calcium-binding protein 1,Smoc1
14.07991982,16.33395958,16.69356918,16.9751091,17.22524452,17.01279831,14.31859207,16.7286644,16.97163391,15.61746788,17.16418076,16.12260628,13.90781307,14.51564693,17.62170792,17.05112457,,,,,,,1,1,1,-2,1,0.11512422,0.323815346,0.30986721,0.331592292,0.903359652,0.778196582,0.600983473,1.173223257,1.271479011,Q9ESF1;B7ZN98;A0A2Z2CEU0;A0A0R4J1K2;E9PYR6;Q9ESF1-3;Q9ESF1-2,Otoferlin,Otof
16.4937458,13.21228313,13.51237011,13.80913353,15.55830097,14.05938816,12.67630959,13.72579193,13.67209339,14.40862656,15.29951954,15.01186943,13.86940098,13.48179913,14.55602646,14.80336475,,,,,,,12,1,1,1.638,2,0.742679268,-1.107861042,-1.513778791,0.44629251,-0.887328863,-0.995667661,0.312925466,-0.560845375,-0.741319018,A0A0R4J1L2;Q91VK2;F6ZFU0;P57776-2;D3YY68,Elongation factor 1-delta,Eef1d
16.43526268,16.95299149,17.69778252,17.2583828,16.72640419,17.98303795,16.44444847,16.65982819,17.70326805,17.96578407,18.36700439,16.88619614,17.39857674,17.14658928,17.05377769,16.36038399,,,,,,,6,6,6,12.201,15,0.515124434,0.446222782,1.120327076,0.263244286,0.324875355,0.640607109,0.336329125,-0.274680138,-0.787478706,Q3UJB9;D6RE33;A0A0R4J1Q0;G5E896;Q3UJB9-2,Enhancer of mRNA-decapping protein 4,Edc4
17.13360405,16.3534565,17.64392662,16.18004417,17.07200623,16.3076458,17.17738152,17.55831528,17.46203804,16.19252396,17.088974,17.00623894,16.92868042,17.32781601,16.93847656,16.48004913,,,,,,,4,4,4,10.27,17,1.100095586,-0.603721619,-2.109612422,0.124762706,0.063107491,0.333220254,0.481348689,-0.342920303,-1.05960582,Q91W90;A0A0R4J1Y7;E9PXX7;Q3UBW8;Q3UWX1,Thioredoxin domain-containing protein 5,Txndc5
18.51094246,17.72047234,18.0796299,18.93468094,18.71545219,18.6132431,18.34407997,18.96823311,18.64582634,18.68188286,19.22345543,18.35715675,18.63456345,18.34563828,18.587286,19.24411774,,,,,,,16,16,13,51.263,78,0.608122626,-0.286386967,-1.28387216,0.10064483,-0.068083286,-0.274168682,0.620105369,0.249351025,1.304621246,A0A0R4J259;Q7TMK9-2;Q7TMK9;G3UZI2;G3V018;G3UZ48;G3UXJ6,Heterogeneous nuclear ribonucleoprotein Q,Syncrip
15.57618904,15.84040928,15.30716515,15.5987215,15.24447536,15.4790535,14.16585159,16.0892849,15.51840687,16.29163933,16.04520416,16.20267868,14.60287952,15.68203449,15.32449722,15.96307659,,,,,+,BV2 + LPS_BV2 CONTROL,1,1,1,2.4883,1,1.084813028,0.58779645,2.084163354,0.018805687,-0.024808168,-0.055394846,1.514912716,0.727952719,2.814977782,Q91VJ9;A0A0R4J263;Q8BUB3;O35083,1-acyl-sn-glycerol-3-phosphate acyltransferase;1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,Agpat1
